date,store_id,total_stock,average_price,dayofweek,quarter,month,year,dayofyear,dayofmonth,weekofyear,total_sales_lag_7,rolling_mean_7,rolling_median_7,rolling_min_7,rolling_max_7,rolling_std_7
2017-09-25,20,28534.0,12.83229036295364,0,3,9,2017,268,25,39,347.0,519.4285714285714,545.0,124.0,1421.0,453.4147685959875
2017-09-25,67,11686.0,7.853715651135017,0,3,9,2017,268,25,39,124.0,543.4285714285714,545.0,126.0,1421.0,432.98146886553104
2017-09-25,50,16754.0,10.805468299711798,0,3,9,2017,268,25,39,545.0,523.1428571428571,403.0,126.0,1421.0,436.209975650653
2017-09-25,95,14148.0,10.927695652173917,0,3,9,2017,268,25,39,624.0,559.1428571428571,403.0,126.0,1421.0,455.8762363373893
2017-09-25,89,6585.0,6.6911764705882355,0,3,9,2017,268,25,39,583.0,494.85714285714283,292.0,126.0,1421.0,482.88005017513746
2017-09-25,59,4940.0,6.085676392572943,0,3,9,2017,268,25,39,126.0,502.2857142857143,292.0,133.0,1421.0,476.61924506035757
2017-09-25,107,12027.0,8.781918665276333,0,3,9,2017,268,25,39,213.0,515.0,302.0,133.0,1421.0,468.7380220691871
2017-09-25,16,6273.0,6.634989648033126,0,3,9,2017,268,25,39,1421.0,340.42857142857144,292.0,133.0,876.0,252.97750699937637
2017-09-25,26,27368.0,13.443276081424882,0,3,9,2017,268,25,39,292.0,536.0,302.0,133.0,1661.0,556.4488595848982
2017-09-25,58,11879.0,7.845968819599119,0,3,9,2017,268,25,39,403.0,540.4285714285714,302.0,133.0,1661.0,555.3361916121496
2017-09-25,99,6022.0,5.771899736147757,0,3,9,2017,268,25,39,876.0,432.7142857142857,199.0,122.0,1661.0,552.5165802295637
2017-09-25,97,38097.0,13.377749842866072,0,3,9,2017,268,25,39,133.0,604.4285714285714,302.0,122.0,1661.0,625.7712194145872
2017-09-25,15,12114.0,7.908413631022334,0,3,9,2017,268,25,39,178.0,669.2857142857143,434.0,122.0,1661.0,597.0778046133561
2017-09-25,120,6027.0,6.573720930232559,0,3,9,2017,268,25,39,302.0,639.7142857142857,434.0,95.0,1661.0,622.8690911916444
2017-09-25,3,8330.0,6.470967741935484,0,3,9,2017,268,25,39,199.0,646.1428571428571,434.0,95.0,1661.0,617.7738066561874
2017-09-25,22,8314.0,6.900303490136578,0,3,9,2017,268,25,39,1661.0,461.85714285714283,371.0,95.0,1335.0,427.7668479329325
2017-09-25,143,6307.0,6.174137931034483,0,3,9,2017,268,25,39,434.0,414.14285714285717,244.0,95.0,1335.0,449.4691048230975
2017-09-25,62,36681.0,13.363056379821902,0,3,9,2017,268,25,39,122.0,635.7142857142857,371.0,95.0,1673.0,628.205304627321
2017-09-25,14,6694.0,6.42439293598234,0,3,9,2017,268,25,39,1335.0,481.85714285714283,258.0,95.0,1673.0,556.1496886544813
2017-10-02,67,11692.0,8.101753774680612,0,4,10,2017,275,2,40,632.0,435.57142857142856,258.0,95.0,1673.0,555.0528074405348
2017-10-02,58,12076.0,7.815567928730521,0,4,10,2017,275,2,40,95.0,484.42857142857144,308.0,100.0,1673.0,534.7594029539074
2017-10-02,22,8741.0,7.1164164305949065,0,4,10,2017,275,2,40,244.0,511.2857142857143,371.0,100.0,1673.0,525.3093419709049
2017-10-02,59,4833.0,6.017135549872123,0,4,10,2017,275,2,40,371.0,483.0,308.0,100.0,1673.0,539.267404293393
2017-10-02,16,5776.0,6.584044943820224,0,4,10,2017,275,2,40,100.0,500.7142857142857,308.0,173.0,1673.0,526.4743470438408
2017-10-02,143,6231.0,6.228519417475727,0,4,10,2017,275,2,40,1673.0,275.42857142857144,258.0,96.0,437.0,127.35495951978537
2017-10-02,107,11936.0,8.996809210526324,0,4,10,2017,275,2,40,258.0,284.0,308.0,96.0,437.0,128.00390619039894
2017-10-02,15,11580.0,7.750127906976752,0,4,10,2017,275,2,40,308.0,316.2857142857143,318.0,96.0,534.0,159.6545377637976
2017-10-02,77,4402.0,6.135316455696202,0,4,10,2017,275,2,40,437.0,272.85714285714283,224.0,96.0,534.0,162.66369044896481
2017-10-02,50,16687.0,10.925137681159406,0,4,10,2017,275,2,40,432.0,265.42857142857144,224.0,96.0,534.0,155.2007916032846
2017-10-02,55,15140.0,10.109383966244724,0,4,10,2017,275,2,40,173.0,290.42857142857144,318.0,96.0,534.0,151.8901545447219
2017-10-02,99,5111.0,5.886039886039884,0,4,10,2017,275,2,40,224.0,273.0,318.0,96.0,534.0,167.0279417742247
2017-10-02,120,6303.0,6.5072580645161295,0,4,10,2017,275,2,40,96.0,274.14285714285717,318.0,102.0,534.0,165.6365786608642
2017-10-02,39,6306.0,6.397752808988764,0,4,10,2017,275,2,40,318.0,247.14285714285714,133.0,102.0,534.0,172.5557190894485
2017-10-02,73,8738.0,7.687334167709644,0,4,10,2017,275,2,40,534.0,204.71428571428572,133.0,102.0,380.0,118.22818937083169
2017-10-02,80,13189.0,6.132488986784141,0,4,10,2017,275,2,40,133.0,268.0,237.0,102.0,576.0,177.26721825161903
2017-10-02,10,9738.0,8.99254857142858,0,4,10,2017,275,2,40,380.0,295.85714285714283,237.0,102.0,576.0,210.08524346990671
2017-10-02,14,6343.0,6.507735426008968,0,4,10,2017,275,2,40,348.0,292.7142857142857,237.0,102.0,576.0,209.33841364778678
2017-10-02,126,27561.0,11.584474553866468,0,4,10,2017,275,2,40,102.0,360.7142857142857,326.0,104.0,578.0,214.31418858435828
2017-10-02,95,16626.0,11.135312831389186,0,4,10,2017,275,2,40,104.0,480.7142857142857,575.0,129.0,944.0,273.58832473000723
2017-10-02,3,7610.0,6.91121794871795,0,4,10,2017,275,2,40,129.0,498.85714285714283,575.0,237.0,944.0,249.53051154212912
2017-10-02,52,11375.0,8.087048260381602,0,4,10,2017,275,2,40,237.0,513.5714285714286,575.0,256.0,944.0,234.07396063556382
2017-10-02,26,30484.0,13.307621550591293,0,4,10,2017,275,2,40,576.0,666.2857142857143,575.0,256.0,1645.0,490.19136205014047
2017-10-02,89,6695.0,7.482146017699115,0,4,10,2017,275,2,40,575.0,602.2857142857143,340.0,127.0,1645.0,531.5934268109153
2017-10-02,97,37704.0,13.53725343320845,0,4,10,2017,275,2,40,326.0,724.2857142857143,578.0,127.0,1645.0,555.0948009982066
2017-10-02,20,28719.0,12.885373509102287,0,4,10,2017,275,2,40,578.0,838.0,944.0,127.0,1645.0,599.8602615054058
2017-10-09,52,11420.0,8.190986547085211,0,4,10,2017,282,9,41,944.0,747.7142857142857,340.0,127.0,1645.0,628.1418932814771
2017-10-09,95,16714.0,11.683495440729487,0,4,10,2017,282,9,41,256.0,847.0,951.0,127.0,1645.0,591.3137914846909
2017-10-09,126,26984.0,11.559654723127016,0,4,10,2017,282,9,41,340.0,884.8571428571429,951.0,127.0,1645.0,561.1587501386247
2017-10-09,14,6842.0,6.464672686230248,0,4,10,2017,282,9,41,1645.0,687.0,605.0,127.0,1374.0,487.85107017066923
2017-10-09,62,35708.0,12.661720364741605,0,4,10,2017,282,9,41,127.0,884.0,951.0,260.0,1506.0,502.2433009342522
2017-10-09,10,10125.0,8.887573363431157,0,4,10,2017,282,9,41,1180.0,792.7142857142857,605.0,260.0,1506.0,497.5257830122026
2017-10-09,39,6122.0,6.419036697247706,0,4,10,2017,282,9,41,1374.0,610.0,541.0,95.0,1506.0,483.1169630638119
2017-10-09,20,29514.0,12.777859365276882,0,4,10,2017,282,9,41,312.0,757.8571428571429,605.0,95.0,1506.0,532.563745346173
2017-10-09,15,11499.0,7.973906976744194,0,4,10,2017,282,9,41,951.0,704.0,574.0,95.0,1506.0,528.8257431958729
2017-10-09,107,13070.0,9.119989316239321,0,4,10,2017,282,9,41,605.0,657.5714285714286,541.0,95.0,1506.0,552.6942666438226
2017-10-09,3,7106.0,6.99012474012474,0,4,10,2017,282,9,41,260.0,658.1428571428571,541.0,95.0,1506.0,552.2165724216753
2017-10-09,89,7053.0,7.40450643776824,0,4,10,2017,282,9,41,1506.0,453.0,280.0,70.0,1347.0,440.0992312346544
2017-10-09,97,38235.0,13.539593094944474,0,4,10,2017,282,9,41,541.0,543.2857142857143,280.0,70.0,1347.0,518.9282912200605
2017-10-09,143,6168.0,6.274330900243309,0,4,10,2017,282,9,41,95.0,542.4285714285714,280.0,70.0,1347.0,519.7963887083924
2017-10-09,16,6324.0,6.639456521739129,0,4,10,2017,282,9,41,1347.0,377.0,264.0,70.0,1173.0,388.8315830793589
2017-10-09,67,11076.0,8.235923787528877,0,4,10,2017,282,9,41,574.0,333.85714285714283,264.0,70.0,1173.0,379.98395956120294
2017-10-09,99,5860.0,6.17215909090909,0,4,10,2017,282,9,41,280.0,306.85714285714283,189.0,70.0,1173.0,391.00359272493887
2017-10-09,73,8411.0,7.58931578947369,0,4,10,2017,282,9,41,264.0,296.0,188.0,70.0,1173.0,393.4395336855042
2017-10-09,80,11792.0,6.102619047619046,0,4,10,2017,282,9,41,70.0,386.14285714285717,189.0,89.0,1173.0,405.14130397982944
2017-10-09,22,9331.0,7.317369127516785,0,4,10,2017,282,9,41,1173.0,274.0,189.0,89.0,701.0,215.12167099884115
2017-10-09,120,6113.0,6.579742388758783,0,4,10,2017,282,9,41,89.0,273.0,189.0,82.0,701.0,216.13884426451511
2017-10-09,77,4926.0,6.176700251889168,0,4,10,2017,282,9,41,189.0,263.85714285714283,188.0,82.0,701.0,221.56972459508805
2017-10-09,58,12027.0,7.892683461117206,0,4,10,2017,282,9,41,272.0,280.14285714285717,188.0,82.0,701.0,226.4048207462535
2017-10-09,50,16726.0,11.033214556482179,0,4,10,2017,282,9,41,91.0,310.7142857142857,305.0,82.0,701.0,210.49759641202186
2017-10-09,59,5554.0,6.0058897243107765,0,4,10,2017,282,9,41,188.0,305.7142857142857,305.0,82.0,701.0,214.2799681769276
2017-10-09,26,32382.0,13.223460317460281,0,4,10,2017,282,9,41,701.0,440.7142857142857,305.0,82.0,1646.0,545.8991708749018
2017-10-09,55,16112.0,9.812085786375105,0,4,10,2017,282,9,41,388.0,444.2857142857143,305.0,82.0,1646.0,545.5785046736219
2017-10-16,16,6247.0,6.795698924731181,0,4,10,2017,289,16,42,82.0,456.2857142857143,305.0,125.0,1646.0,537.140488849896
2017-10-16,22,10300.0,7.3243963254593245,0,4,10,2017,289,16,42,125.0,490.42857142857144,364.0,153.0,1646.0,519.8919301620477
2017-10-16,97,40147.0,13.574257547751037,0,4,10,2017,289,16,42,386.0,587.4285714285714,364.0,153.0,1646.0,559.0303680310694
2017-10-16,59,5486.0,6.226348039215685,0,4,10,2017,289,16,42,305.0,564.0,364.0,141.0,1646.0,576.0179395354517
2017-10-16,26,32411.0,13.14756410256406,0,4,10,2017,289,16,42,153.0,746.7142857142857,413.0,141.0,1646.0,624.7121241782
2017-10-16,62,34937.0,12.668444835680708,0,4,10,2017,289,16,42,1646.0,715.7142857142857,413.0,141.0,1432.0,576.1457322257152
2017-10-16,15,11105.0,8.117205882352948,0,4,10,2017,289,16,42,413.0,723.1428571428571,465.0,141.0,1432.0,571.9118313666396
2017-10-16,67,10710.0,8.218094144661316,0,4,10,2017,289,16,42,166.0,734.1428571428571,465.0,141.0,1432.0,560.0269126186201
2017-10-16,80,10255.0,6.269135802469133,0,4,10,2017,289,16,42,364.0,790.5714285714286,759.0,141.0,1432.0,535.8954677742228
2017-10-16,107,12990.0,9.168273684210533,0,4,10,2017,289,16,42,1065.0,677.7142857142857,465.0,141.0,1432.0,551.4298729320941
2017-10-16,3,6783.0,6.8083857442347995,0,4,10,2017,289,16,42,141.0,693.7142857142857,465.0,243.0,1432.0,534.6303128598042
2017-10-16,99,5993.0,6.248076923076923,0,4,10,2017,289,16,42,1432.0,503.2857142857143,275.0,99.0,1429.0,460.0281564881713
2017-10-16,73,9244.0,7.537734375000007,0,4,10,2017,289,16,42,1429.0,328.14285714285717,253.0,99.0,759.0,219.18593976456793
2017-10-16,58,13225.0,7.874365591397857,0,4,10,2017,289,16,42,465.0,314.0,253.0,99.0,759.0,211.95832923792815
2017-10-16,120,6635.0,6.613492063492063,0,4,10,2017,289,16,42,243.0,291.7142857142857,253.0,87.0,759.0,228.24308261567396
2017-10-16,50,18498.0,10.939042316258343,0,4,10,2017,289,16,42,759.0,225.14285714285714,253.0,87.0,366.0,102.62622889468098
2017-10-16,126,26745.0,11.451078811369488,0,4,10,2017,289,16,42,275.0,260.2857142857143,253.0,87.0,521.0,152.53055899908068
2017-10-16,143,6306.0,6.400118764845605,0,4,10,2017,289,16,42,253.0,236.14285714285714,203.0,84.0,521.0,166.6017492619554
2017-10-16,10,10206.0,8.696321585903092,0,4,10,2017,289,16,42,99.0,286.42857142857144,293.0,84.0,521.0,171.36302318261755
2017-10-16,20,29530.0,12.644740963855382,0,4,10,2017,289,16,42,203.0,446.57142857142856,366.0,84.0,1324.0,421.55776873514384
2017-10-16,55,16392.0,10.066757201646093,0,4,10,2017,289,16,42,366.0,446.2857142857143,364.0,84.0,1324.0,421.6221508593195
2017-10-16,95,17705.0,12.1347087857848,0,4,10,2017,289,16,42,87.0,563.5714285714286,451.0,84.0,1324.0,419.2043483962045
2017-10-16,39,7050.0,6.457562076749435,0,4,10,2017,289,16,42,293.0,537.7142857142857,451.0,84.0,1324.0,443.5503407302326
2017-10-16,77,5557.0,6.163882063882062,0,4,10,2017,289,16,42,521.0,481.2857142857143,364.0,84.0,1324.0,470.3476424538614
2017-10-16,14,6493.0,6.5708149779735665,0,4,10,2017,289,16,42,84.0,509.85714285714283,364.0,112.0,1324.0,447.72254375949944
2017-10-16,89,7014.0,7.387379454926626,0,4,10,2017,289,16,42,451.0,456.42857142857144,284.0,77.0,1324.0,477.25809130310864
2017-10-16,52,12031.0,8.200399113082048,0,4,10,2017,289,16,42,1324.0,309.0,284.0,77.0,908.0,285.44176288693393
2017-10-23,73,9332.0,7.638919949174089,0,4,10,2017,296,23,43,364.0,291.42857142857144,241.0,77.0,908.0,285.277559079375
2017-10-23,143,6134.0,6.136104513064134,0,4,10,2017,296,23,43,908.0,180.42857142857142,131.0,77.0,292.0,89.09705783181755
2017-10-23,14,6316.0,6.602433628318583,0,4,10,2017,296,23,43,112.0,200.0,241.0,77.0,292.0,86.57174288800708
2017-10-23,97,41803.0,13.49974158653841,0,4,10,2017,296,23,43,126.0,329.7142857142857,249.0,77.0,1034.0,320.7458569676394
2017-10-23,126,25503.0,11.603597402597373,0,4,10,2017,296,23,43,284.0,359.2857142857143,249.0,77.0,1034.0,325.338139113608
2017-10-23,26,31893.0,13.232315210751324,0,4,10,2017,296,23,43,77.0,573.1428571428571,292.0,131.0,1574.0,533.9742280208634
2017-10-23,59,5383.0,6.5116222760290565,0,4,10,2017,296,23,43,292.0,554.7142857142857,249.0,131.0,1574.0,547.3526329176699
2017-10-23,95,17957.0,12.069465500485908,0,4,10,2017,296,23,43,241.0,655.5714285714286,491.0,131.0,1574.0,544.951941961509
2017-10-23,39,7078.0,6.479515418502202,0,4,10,2017,296,23,43,131.0,657.8571428571429,491.0,147.0,1574.0,542.4126438335273
2017-10-23,55,15380.0,10.122964527027024,0,4,10,2017,296,23,43,249.0,673.2857142857143,491.0,147.0,1574.0,530.2441935202172
2017-10-23,10,9593.0,8.904370290635098,0,4,10,2017,296,23,43,1034.0,597.0,491.0,147.0,1574.0,507.6301146832545
2017-10-23,22,9857.0,7.255367741935493,0,4,10,2017,296,23,43,491.0,585.1428571428571,408.0,147.0,1574.0,511.47350161777064
2017-10-23,58,14447.0,7.891331203407891,0,4,10,2017,296,23,43,1574.0,412.0,362.0,147.0,947.0,268.2461556108506
2017-10-23,99,5999.0,6.260055096418733,0,4,10,2017,296,23,43,163.0,404.42857142857144,362.0,110.0,947.0,277.0492478139697
2017-10-23,77,5306.0,6.146882793017457,0,4,10,2017,296,23,43,947.0,285.85714285714283,357.0,110.0,500.0,158.3007986623677
2017-10-23,120,6494.0,6.619090909090908,0,4,10,2017,296,23,43,147.0,276.2857142857143,357.0,80.0,500.0,169.71025728744874
2017-10-23,20,31467.0,12.680709561034229,0,4,10,2017,296,23,43,357.0,430.2857142857143,362.0,80.0,1435.0,473.0929134555975
2017-10-23,80,11240.0,6.1336781609195405,0,4,10,2017,296,23,43,500.0,500.0,362.0,80.0,1435.0,518.8233482281493
2017-10-23,67,10860.0,8.245116022099458,0,4,10,2017,296,23,43,408.0,481.42857142857144,278.0,80.0,1435.0,524.9558258059621
2017-10-23,16,6021.0,6.768340611353711,0,4,10,2017,296,23,43,362.0,456.2857142857143,186.0,80.0,1435.0,535.7333647396238
2017-10-23,50,19221.0,10.807799422799409,0,4,10,2017,296,23,43,110.0,481.14285714285717,278.0,80.0,1435.0,520.8174435671392
2017-10-23,15,12406.0,8.061394825646804,0,4,10,2017,296,23,43,117.0,528.5714285714286,284.0,80.0,1435.0,496.68764736765877
2017-10-23,107,14196.0,9.144858934169283,0,4,10,2017,296,23,43,80.0,552.7142857142857,284.0,186.0,1435.0,474.8781297293431
2017-10-23,3,6874.0,6.351674107142857,0,4,10,2017,296,23,43,1435.0,381.14285714285717,278.0,186.0,988.0,279.9252451229498
2017-10-23,52,12347.0,8.179576365663332,0,4,10,2017,296,23,43,988.0,281.2857142857143,278.0,186.0,449.0,82.22269412134371
2017-10-23,62,34527.0,12.604988304093515,0,4,10,2017,296,23,43,278.0,455.7142857142857,284.0,186.0,1499.0,467.3334691936499
2017-10-23,89,7211.0,7.341954261954263,0,4,10,2017,296,23,43,186.0,439.42857142857144,284.0,72.0,1499.0,480.1107015202706
2017-10-30,14,6215.0,6.576880530973451,0,4,10,2017,303,30,44,284.0,441.2857142857143,289.0,72.0,1499.0,479.43394202111455
2017-10-30,80,8964.0,6.131963470319634,0,4,10,2017,303,30,44,449.0,484.57142857142856,289.0,72.0,1499.0,493.7120811238264
2017-10-30,126,25603.0,12.007841059602624,0,4,10,2017,303,30,44,249.0,520.1428571428571,297.0,72.0,1499.0,482.7592321131486
2017-10-30,77,4813.0,6.2173684210526305,0,4,10,2017,303,30,44,234.0,502.7142857142857,297.0,72.0,1499.0,496.8090559714454
2017-10-30,55,16486.0,10.240395387149915,0,4,10,2017,303,30,44,289.0,511.57142857142856,351.0,72.0,1499.0,492.9012264618741
2017-10-30,73,9004.0,7.683265306122458,0,4,10,2017,303,30,44,1499.0,329.42857142857144,297.0,72.0,752.0,235.64086879745557
2017-10-30,97,41630.0,14.03900821596239,0,4,10,2017,303,30,44,72.0,471.85714285714283,351.0,112.0,1069.0,334.6278672253855
2017-10-30,58,13837.0,8.00080299785868,0,4,10,2017,303,30,44,297.0,493.0,445.0,112.0,1069.0,326.3106903959283
2017-10-30,15,12047.0,8.430951302378263,0,4,10,2017,303,30,44,752.0,465.0,445.0,112.0,1069.0,308.29423175488387
2017-10-30,22,9318.0,7.246494023904391,0,4,10,2017,303,30,44,498.0,454.42857142857144,424.0,112.0,1069.0,308.2427923692941
2017-10-30,52,11638.0,8.268133484162908,0,4,10,2017,303,30,44,112.0,480.0,424.0,224.0,1069.0,281.3526849584593
2017-10-30,3,7471.0,6.4304635761589415,0,4,10,2017,303,30,44,351.0,462.2857142857143,424.0,224.0,1069.0,294.4280977792464
2017-10-30,107,13471.0,9.21594080338267,0,4,10,2017,303,30,44,224.0,470.2857142857143,424.0,227.0,1069.0,287.55504649006855
2017-10-30,62,33329.0,12.585395047169769,0,4,10,2017,303,30,44,1069.0,530.8571428571429,424.0,227.0,1493.0,439.3045369563999
2017-10-30,67,10070.0,8.265038759689931,0,4,10,2017,303,30,44,445.0,510.2857142857143,301.0,227.0,1493.0,447.29398024331323
2017-10-30,59,5347.0,6.59862155388471,0,4,10,2017,303,30,44,556.0,456.14285714285717,291.0,177.0,1493.0,463.48334330783695
2017-10-30,16,6162.0,6.7063577586206895,0,4,10,2017,303,30,44,424.0,423.7142857142857,280.0,177.0,1493.0,473.9306258253826
2017-10-30,120,6127.0,6.629545454545455,0,4,10,2017,303,30,44,291.0,397.0,227.0,104.0,1493.0,487.72772458958497
2017-10-30,143,5795.0,5.978813559322032,0,4,10,2017,303,30,44,227.0,378.0,197.0,94.0,1493.0,497.93774711303087
2017-10-30,95,16976.0,12.1527881773399,0,4,10,2017,303,30,44,280.0,486.2857142857143,197.0,94.0,1493.0,552.5045140948976
2017-10-30,20,32913.0,12.835061274509762,0,4,10,2017,303,30,44,1493.0,459.57142857142856,197.0,94.0,1306.0,497.4986958585451
2017-10-30,39,7027.0,6.475884955752213,0,4,10,2017,303,30,44,301.0,436.42857142857144,177.0,94.0,1306.0,509.72242679810853
2017-10-30,99,5924.0,6.285416666666664,0,4,10,2017,303,30,44,177.0,427.0,139.0,94.0,1306.0,515.8940459693903
2017-10-30,50,19571.0,11.05346647646218,0,4,10,2017,303,30,44,197.0,439.7142857142857,139.0,94.0,1306.0,510.3478272334521
2017-10-30,10,9543.0,9.057107258938252,0,4,10,2017,303,30,44,104.0,496.42857142857144,286.0,94.0,1306.0,488.4099566084689
2017-10-30,89,7075.0,7.339515789473687,0,4,10,2017,303,30,44,94.0,493.2857142857143,286.0,72.0,1306.0,491.49218857329987
2017-11-06,59,5301.0,6.55358910891089,0,4,11,2017,310,6,45,1038.0,369.14285714285717,169.0,72.0,1306.0,437.78892500512563
2017-11-06,120,6031.0,6.6279545454545445,0,4,11,2017,310,6,45,1306.0,193.42857142857142,139.0,72.0,501.0,153.8710034876172
2017-11-06,99,6003.0,6.2501373626373615,0,4,11,2017,310,6,45,139.0,188.14285714285714,111.0,72.0,501.0,156.66251260956926
2017-11-06,89,6829.0,7.271097046413501,0,4,11,2017,310,6,45,111.0,182.71428571428572,102.0,72.0,501.0,160.39504801761186
2017-11-06,107,13660.0,9.178416666666672,0,4,11,2017,310,6,45,286.0,177.0,102.0,72.0,501.0,156.7737222878904
2017-11-06,3,6648.0,6.328618421052631,0,4,11,2017,310,6,45,501.0,138.57142857142858,102.0,72.0,246.0,76.57209487983384
2017-11-06,15,12476.0,8.34555801104973,0,4,11,2017,310,6,45,72.0,198.28571428571428,169.0,73.0,490.0,146.79318136493498
2017-11-06,73,9072.0,8.006654411764716,0,4,11,2017,310,6,45,169.0,202.28571428571428,197.0,73.0,490.0,146.24262293157
2017-11-06,22,9833.0,7.128117647058831,0,4,11,2017,310,6,45,76.0,257.85714285714283,232.0,73.0,490.0,163.18438300628983
2017-11-06,52,11264.0,8.402042410714294,0,4,11,2017,310,6,45,102.0,280.14285714285717,246.0,73.0,490.0,148.32782226252598
2017-11-06,14,7398.0,6.658916478555304,0,4,11,2017,310,6,45,73.0,303.42857142857144,246.0,197.0,490.0,120.59001775003202
2017-11-06,80,9761.0,6.2047344110854485,0,4,11,2017,310,6,45,246.0,339.57142857142856,258.0,197.0,499.0,137.26963386325858
2017-11-06,10,9661.0,9.131640042598518,0,4,11,2017,310,6,45,232.0,377.57142857142856,465.0,197.0,499.0,139.33037135152225
2017-11-06,39,6554.0,6.3307432432432424,0,4,11,2017,310,6,45,490.0,329.57142857142856,258.0,154.0,499.0,151.4891163778872
2017-11-06,95,16869.0,11.971679611650492,0,4,11,2017,310,6,45,197.0,446.57142857142856,465.0,154.0,1016.0,287.36727785353906
2017-11-06,143,5510.0,6.016216216216215,0,4,11,2017,310,6,45,465.0,394.42857142857144,258.0,100.0,1016.0,315.2299991767172
2017-11-06,20,30457.0,12.805175494575591,0,4,11,2017,310,6,45,258.0,556.5714285714286,498.0,100.0,1393.0,481.44222815164426
2017-11-06,55,16890.0,10.468772357723577,0,4,11,2017,310,6,45,236.0,575.8571428571429,498.0,100.0,1393.0,469.003705945355
2017-11-06,16,6050.0,6.704704595185994,0,4,11,2017,310,6,45,499.0,531.1428571428571,371.0,100.0,1393.0,491.9134166942495
2017-11-06,67,10084.0,8.147866666666676,0,4,11,2017,310,6,45,498.0,491.57142857142856,221.0,100.0,1393.0,505.9647079730824
2017-11-06,58,13987.0,7.904680390032514,0,4,11,2017,310,6,45,154.0,523.0,371.0,100.0,1393.0,488.0157101296373
2017-11-06,50,19678.0,10.994584507042243,0,4,11,2017,310,6,45,1016.0,423.7142857142857,321.0,100.0,1393.0,439.2621519038931
2017-11-06,62,30577.0,12.66835045317217,0,4,11,2017,310,6,45,100.0,619.1428571428571,371.0,186.0,1468.0,559.1813744428639
2017-11-06,77,4974.0,6.066527777777777,0,4,11,2017,310,6,45,1393.0,435.42857142857144,321.0,107.0,1468.0,466.06181891206217
2017-11-06,126,27114.0,12.172834595959566,0,4,11,2017,310,6,45,371.0,446.42857142857144,321.0,107.0,1468.0,465.19560657959056
2017-11-06,97,41977.0,14.079296424452087,0,4,11,2017,310,6,45,186.0,580.4285714285714,374.0,107.0,1468.0,510.5601032666183
2017-11-13,14,7425.0,6.575774336283186,0,4,11,2017,317,13,46,221.0,579.8571428571429,374.0,107.0,1468.0,511.0314499687311
2017-11-13,95,15973.0,11.952230769230768,0,4,11,2017,317,13,46,374.0,660.7142857142857,448.0,107.0,1468.0,517.764333226909
2017-11-13,62,34997.0,12.868571428571384,0,4,11,2017,317,13,46,321.0,825.0,940.0,107.0,1471.0,571.6508258252302
2017-11-13,120,5928.0,6.614852607709751,0,4,11,2017,317,13,46,1468.0,627.7142857142857,448.0,87.0,1471.0,550.674045840101
2017-11-13,10,9232.0,8.864066820276506,0,4,11,2017,317,13,46,107.0,683.5714285714286,498.0,87.0,1471.0,507.1642919682142
2017-11-13,39,6676.0,6.331038374717834,0,4,11,2017,317,13,46,448.0,636.4285714285714,498.0,87.0,1471.0,546.521380229191
2017-11-13,99,6086.0,6.227134986225895,0,4,11,2017,317,13,46,1124.0,491.7142857142857,217.0,87.0,1471.0,529.7589748447612
2017-11-13,143,5475.0,6.302255639097743,0,4,11,2017,317,13,46,217.0,476.2857142857143,118.0,87.0,1471.0,540.5557986263511
2017-11-13,77,5324.0,6.03850267379679,0,4,11,2017,317,13,46,940.0,359.14285714285717,118.0,87.0,1471.0,511.3796465026191
2017-11-13,58,13357.0,7.910839612486555,0,4,11,2017,317,13,46,1471.0,204.0,118.0,87.0,498.0,165.83726963502716
2017-11-13,97,41183.0,14.083843537414907,0,4,11,2017,317,13,46,87.0,351.57142857142856,120.0,109.0,1120.0,373.70614888477076
2017-11-13,52,11424.0,8.541984564498357,0,4,11,2017,317,13,46,498.0,322.2857142857143,120.0,109.0,1120.0,368.3122381375692
2017-11-13,67,10183.0,8.207191629955958,0,4,11,2017,317,13,46,118.0,351.14285714285717,293.0,109.0,1120.0,357.3902762020957
2017-11-13,80,9773.0,6.187011494252874,0,4,11,2017,317,13,46,111.0,409.14285714285717,320.0,109.0,1120.0,344.63963235599726
2017-11-13,107,13473.0,9.229427679500528,0,4,11,2017,317,13,46,109.0,432.0,320.0,120.0,1120.0,326.2299802286736
2017-11-13,20,34983.0,12.56852849092044,0,4,11,2017,317,13,46,120.0,607.4285714285714,385.0,269.0,1348.0,440.61353328544794
2017-11-13,126,27702.0,12.083572755417924,0,4,11,2017,317,13,46,385.0,619.8571428571429,472.0,269.0,1348.0,434.4780119374784
2017-11-13,3,6529.0,6.808672376873663,0,4,11,2017,317,13,46,1120.0,492.2857142857143,320.0,227.0,1348.0,392.1945581322773
2017-11-13,50,19653.0,11.119778393351787,0,4,11,2017,317,13,46,293.0,493.2857142857143,320.0,227.0,1348.0,391.6102289631518
2017-11-13,16,5568.0,6.770620842572063,0,4,11,2017,317,13,46,320.0,474.0,300.0,185.0,1348.0,404.6727072585953
2017-11-13,55,17509.0,10.57755767700875,0,4,11,2017,317,13,46,517.0,451.7142857142857,300.0,185.0,1348.0,406.20262361113845
2017-11-13,89,6774.0,7.34693446088795,0,4,11,2017,317,13,46,269.0,421.7142857142857,300.0,59.0,1348.0,429.05777166783986
2017-11-13,22,9190.0,7.421045161290332,0,4,11,2017,317,13,46,1348.0,295.2857142857143,300.0,59.0,472.0,150.75002961383518
